 c_municipio | c_estado |                    descripcion                    |       inicio        | fin 
 263         | OAX      | San Miguel Coatlán                                | 2022-01-01 00:00:00 | 
 264         | OAX      | San Miguel Chicahua                               | 2022-01-01 00:00:00 | 
 265         | OAX      | San Miguel Chimalapa                              | 2022-01-01 00:00:00 | 
 266         | OAX      | San Miguel del Puerto                             | 2022-01-01 00:00:00 | 
 267         | OAX      | San Miguel del Río                                | 2022-01-01 00:00:00 | 
 268         | OAX      | San Miguel Ejutla                                 | 2022-01-01 00:00:00 | 
 269         | OAX      | San Miguel el Grande                              | 2022-01-01 00:00:00 | 
 270         | OAX      | San Miguel Huautla                                | 2022-01-01 00:00:00 | 
 271         | OAX      | San Miguel Mixtepec                               | 2022-01-01 00:00:00 | 
 272         | OAX      | San Miguel Panixtlahuaca                          | 2022-01-01 00:00:00 | 
 273         | OAX      | San Miguel Peras                                  | 2022-01-01 00:00:00 | 
 274         | OAX      | San Miguel Piedras                                | 2022-01-01 00:00:00 | 
 275         | OAX      | San Miguel Quetzaltepec                           | 2022-01-01 00:00:00 | 
 276         | OAX      | San Miguel Santa Flor                             | 2022-01-01 00:00:00 | 
 277         | OAX      | Villa Sola de Vega                                | 2022-01-01 00:00:00 | 
 278         | OAX      | San Miguel Soyaltepec                             | 2022-01-01 00:00:00 | 
 279         | OAX      | San Miguel Suchixtepec                            | 2022-01-01 00:00:00 | 
 280         | OAX      | Villa Talea de Castro                             | 2022-01-01 00:00:00 | 
 281         | OAX      | San Miguel Tecomatlán                             | 2022-01-01 00:00:00 | 
 282         | OAX      | San Miguel Tenango                                | 2022-01-01 00:00:00 | 
 283         | OAX      | San Miguel Tequixtepec                            | 2022-01-01 00:00:00 | 
 284         | OAX      | San Miguel Tilquiápam                             | 2022-01-01 00:00:00 | 
 285         | OAX      | San Miguel Tlacamama                              | 2022-01-01 00:00:00 | 
 286         | OAX      | San Miguel Tlacotepec                             | 2022-01-01 00:00:00 | 
 287         | OAX      | San Miguel Tulancingo                             | 2022-01-01 00:00:00 | 
 288         | OAX      | San Miguel Yotao                                  | 2022-01-01 00:00:00 | 
 289         | OAX      | San Nicolás                                       | 2022-01-01 00:00:00 | 
 290         | OAX      | San Nicolás Hidalgo                               | 2022-01-01 00:00:00 | 
 291         | OAX      | San Pablo Coatlán                                 | 2022-01-01 00:00:00 | 
 292         | OAX      | San Pablo Cuatro Venados                          | 2022-01-01 00:00:00 | 
 293         | OAX      | San Pablo Etla                                    | 2022-01-01 00:00:00 | 
 294         | OAX      | San Pablo Huitzo                                  | 2022-01-01 00:00:00 | 
 295         | OAX      | San Pablo Huixtepec                               | 2022-01-01 00:00:00 | 
 296         | OAX      | San Pablo Macuiltianguis                          | 2022-01-01 00:00:00 | 
 297         | OAX      | San Pablo Tijaltepec                              | 2022-01-01 00:00:00 | 
 298         | OAX      | San Pablo Villa de Mitla                          | 2022-01-01 00:00:00 | 
 299         | OAX      | San Pablo Yaganiza                                | 2022-01-01 00:00:00 | 
 300         | OAX      | San Pedro Amuzgos                                 | 2022-01-01 00:00:00 | 
 301         | OAX      | San Pedro Apóstol                                 | 2022-01-01 00:00:00 | 
 302         | OAX      | San Pedro Atoyac                                  | 2022-01-01 00:00:00 | 
 303         | OAX      | San Pedro Cajonos                                 | 2022-01-01 00:00:00 | 
 304         | OAX      | San Pedro Coxcaltepec Cántaros                    | 2022-01-01 00:00:00 | 
 305         | OAX      | San Pedro Comitancillo                            | 2022-01-01 00:00:00 | 
 306         | OAX      | San Pedro el Alto                                 | 2022-01-01 00:00:00 | 
 307         | OAX      | San Pedro Huamelula                               | 2022-01-01 00:00:00 | 
 308         | OAX      | San Pedro Huilotepec                              | 2022-01-01 00:00:00 | 
 309         | OAX      | San Pedro Ixcatlán                                | 2022-01-01 00:00:00 | 
 310         | OAX      | San Pedro Ixtlahuaca                              | 2022-01-01 00:00:00 | 
 311         | OAX      | San Pedro Jaltepetongo                            | 2022-01-01 00:00:00 | 
 312         | OAX      | San Pedro Jicayán                                 | 2022-01-01 00:00:00 | 
 313         | OAX      | San Pedro Jocotipac                               | 2022-01-01 00:00:00 | 
 314         | OAX      | San Pedro Juchatengo                              | 2022-01-01 00:00:00 | 
 315         | OAX      | San Pedro Mártir                                  | 2022-01-01 00:00:00 | 
 316         | OAX      | San Pedro Mártir Quiechapa                        | 2022-01-01 00:00:00 | 
 317         | OAX      | San Pedro Mártir Yucuxaco                         | 2022-01-01 00:00:00 | 
 318         | OAX      | San Pedro Mixtepec -Dto. 22 -                     | 2022-01-01 00:00:00 | 
 319         | OAX      | San Pedro Mixtepec -Dto. 26 -                     | 2022-01-01 00:00:00 | 
 320         | OAX      | San Pedro Molinos                                 | 2022-01-01 00:00:00 | 
 321         | OAX      | San Pedro Nopala                                  | 2022-01-01 00:00:00 | 
 322         | OAX      | San Pedro Ocopetatillo                            | 2022-01-01 00:00:00 | 
 323         | OAX      | San Pedro Ocotepec                                | 2022-01-01 00:00:00 | 
 324         | OAX      | San Pedro Pochutla                                | 2022-01-01 00:00:00 | 
 325         | OAX      | San Pedro Quiatoni                                | 2022-01-01 00:00:00 | 
 326         | OAX      | San Pedro Sochiápam                               | 2022-01-01 00:00:00 | 
 327         | OAX      | San Pedro Tapanatepec                             | 2022-01-01 00:00:00 | 
 328         | OAX      | San Pedro Taviche                                 | 2022-01-01 00:00:00 | 
 329         | OAX      | San Pedro Teozacoalco                             | 2022-01-01 00:00:00 | 
 330         | OAX      | San Pedro Teutila                                 | 2022-01-01 00:00:00 | 
 331         | OAX      | San Pedro Tidaá                                   | 2022-01-01 00:00:00 | 
 332         | OAX      | San Pedro Topiltepec                              | 2022-01-01 00:00:00 | 
 333         | OAX      | San Pedro Totolápam                               | 2022-01-01 00:00:00 | 
 334         | OAX      | Villa de Tututepec de Melchor Ocampo              | 2022-01-01 00:00:00 | 
 335         | OAX      | San Pedro Yaneri                                  | 2022-01-01 00:00:00 | 
 336         | OAX      | San Pedro Yólox                                   | 2022-01-01 00:00:00 | 
 337         | OAX      | San Pedro y San Pablo Ayutla                      | 2022-01-01 00:00:00 | 
 338         | OAX      | Villa de Etla                                     | 2022-01-01 00:00:00 | 
 339         | OAX      | San Pedro y San Pablo Teposcolula                 | 2022-01-01 00:00:00 | 
 340         | OAX      | San Pedro y San Pablo Tequixtepec                 | 2022-01-01 00:00:00 | 
 341         | OAX      | San Pedro Yucunama                                | 2022-01-01 00:00:00 | 
 342         | OAX      | San Raymundo Jalpan                               | 2022-01-01 00:00:00 | 
 343         | OAX      | San Sebastián Abasolo                             | 2022-01-01 00:00:00 | 
 344         | OAX      | San Sebastián Coatlán                             | 2022-01-01 00:00:00 | 
 345         | OAX      | San Sebastián Ixcapa                              | 2022-01-01 00:00:00 | 
